id,path,is_bee,is_wasp,is_otherinsect,is_other,photo_quality,is_validation,is_final_validation,label
36,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
37,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
38,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
39,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
40,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
41,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
42,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
43,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
44,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
45,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
46,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
47,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
48,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
49,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
50,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
51,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
52,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
53,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
54,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
55,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
56,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
57,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
58,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
59,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
60,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
61,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
62,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
63,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
64,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
65,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
66,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
67,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
68,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
69,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
70,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
71,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
72,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
73,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
74,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
75,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
76,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
77,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
78,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
79,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
80,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
81,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
82,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
83,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
84,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
85,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
86,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
87,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
88,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
89,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
90,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
91,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
92,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
93,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
94,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
95,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
96,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
97,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
98,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
99,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
100,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
101,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
102,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
103,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
104,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
105,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
106,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
107,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
108,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
109,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
110,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
111,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
112,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
113,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
114,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
115,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
116,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
117,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
118,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
119,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
120,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
121,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
122,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
123,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
124,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
125,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
126,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
127,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
128,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
129,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
130,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
131,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
132,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
133,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
134,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
135,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
136,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
137,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
138,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
139,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
140,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
141,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
142,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
143,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
144,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
145,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
146,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
147,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
148,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
149,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
150,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
151,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
152,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
153,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
154,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
155,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
156,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
157,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
158,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
159,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
160,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
161,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
162,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
163,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
164,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
165,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
166,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
167,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
168,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
169,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
170,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
171,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
172,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
173,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
174,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
175,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
176,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
177,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
178,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
179,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
180,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
181,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
182,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
183,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
184,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
185,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
186,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
187,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
188,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
189,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
190,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
191,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
192,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
193,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
194,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
195,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
196,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
197,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
198,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
199,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
200,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
201,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
202,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
203,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
204,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
205,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
206,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
207,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
208,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
209,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
210,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
211,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
212,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
213,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
214,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
215,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
216,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
217,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
218,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
219,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
220,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
221,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
222,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
223,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
224,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
225,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
226,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
227,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
228,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
229,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
230,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
231,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
232,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
233,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
234,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
235,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
236,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
237,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
238,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
239,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
240,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
241,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
242,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
243,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
244,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
245,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
246,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
247,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
248,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
249,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
250,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
251,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
252,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
253,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
254,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
255,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
256,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
257,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
258,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
259,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
260,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
261,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
262,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
263,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
264,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
265,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
266,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
267,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
268,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
269,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
270,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
271,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
272,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
273,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
274,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
275,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
276,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
277,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
278,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
279,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
280,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
281,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
282,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
283,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
284,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
285,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
286,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
287,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
288,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
289,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
290,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
291,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
292,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
293,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
294,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
295,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
296,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
297,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
298,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
299,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
300,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
301,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
302,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
303,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
304,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
305,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
306,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
307,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
308,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
309,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
310,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
311,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
312,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
313,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
314,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
315,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
316,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
317,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
318,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
319,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
320,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
321,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
322,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
323,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
324,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
325,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
326,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
327,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
328,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
329,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
330,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
331,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
332,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
333,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
334,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
335,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
336,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
337,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
338,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
339,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
340,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
341,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
342,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
343,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
344,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
345,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
346,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
347,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
348,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
349,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
350,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
351,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
352,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
353,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
354,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
355,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
356,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
357,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
358,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
359,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
360,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
361,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
362,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
363,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
364,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
365,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
366,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
367,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
368,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
369,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
370,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
371,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
372,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
373,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,1,bee
374,10007154554_026417cfd0_n.jpg,1,0,0,0,1,1,0,bee
375,10007154554_026417cfd0_n.jpg,1,0,0,0,1,0,0,bee
